x,y_true,y_noisy
-0.752759286915825,-1.0589843681633706,-1.6030041454261634
2.704285838459497,-0.6158943354826656,-0.43009137775386275
1.3919636508684308,1.1423408609955947,1.3767988396345396
0.5919509051822196,3.4302732598021497,2.8587921253810555
-2.0638881573453807,-7.117304090891416,-5.624684481975611
-2.0640328779827843,-7.118805532510567,-6.739739195781137
-2.6514983269908035,-16.205064614889416,-17.158107412651535
2.1970568746496113,-1.8374800049678877,-1.3122371180608239
0.606690070459253,3.433151626185507,2.65340629000365
1.2484354667762734,1.8369656244130501,2.4666333074070117
-2.8764930342251853,-21.300264636315674,-20.373388173109753
2.819459112971966,0.08118347410120608,-0.5753623805801623
1.99465584480253,-1.4995033448835975,-0.72880244148814
-1.725965335930343,-4.42846115170071,-4.098236410151512
-1.9090501967573963,-5.693302180881079,-5.035654052885487
-1.899572940879397,-5.617389855399829,-4.099955469276671
-1.1745465422427737,-2.3037385600394105,-2.5000490528417068
0.14853858979342682,2.5539964300939078,1.951007498607916
-0.4083298881473052,0.2581329917226589,-0.45347855197775977
-1.2526251588117485,-2.524848141851736,-3.1774963698240866
0.6711173683342766,3.4235239777885296,3.3618426102572463
-2.163036836087749,-8.225616109372664,-7.952694529519349
-1.247132108788691,-2.5089789543878345,-2.2876263149238194
-0.8018289402378498,-1.2210744892834562,-0.5593278900546371
-0.26358009469778443,0.8804700625364217,0.8908715760387473
1.7110557683580812,-0.4405372191843373,0.7222900425415162
-1.8019573070498416,-4.904043050819844,-5.115768517410209
0.08540663048166941,2.329337712973206,4.5054730462449015
0.5544874131722546,3.4145406043943796,3.915074482606385
-2.721297523680014,-17.694346653988596,-18.380072699121623
0.6452691114086302,3.4317458845961375,2.5750318861472477
-1.9768552578762508,-6.273175828165025,-5.887197895970477
-2.609690442088323,-15.35393598929457,-15.532706217555251
2.6933132235199997,-0.6747096010224172,-0.10350920574874356
2.793792198447356,-0.08644799397639558,0.2921421056824403
1.8503840886987666,-1.0290721403840752,-1.0873352705095733
-1.1723173849597759,-2.297533033952778,-2.974968008407502
-2.413967315961697,-11.787574535962479,-12.99945231571117
1.1053981590729416,2.4466797095452817,2.089467747891665
-0.3590850375623922,0.4674206792777107,1.1525397147364886
-2.267770590931327,-9.576695432417793,-9.40542043711363
-0.028938539332378888,1.8830421808295936,0.8864511578600032
-2.7936688733086896,-19.326520470124464,-19.18797572944352
2.4559224124726926,-1.6011659979134287,-1.2929120941303593
-1.4473201103998985,-3.1468796403309813,-3.853965589291888
0.9751337061238918,2.895013134798883,3.017993219555305
-1.1297335434635343,-2.1795679696447996,-2.1330009948879995
0.12040812706686488,2.4561164815435093,1.5417402432790106
0.2802616760596779,2.956445967097853,3.2426758553764796
-1.8908732668468378,-5.548780602219331,-5.100152981124744
2.817507766587351,0.06819962873036678,0.9346406232705884
1.6507969401666873,-0.15701606530824908,0.6860255763196733
2.6369936493851345,-0.9549351237513304,-2.0570706181170033
2.3689641025658927,-1.7700316465104446,-2.520291678442543
0.5873998728665111,3.429005129098063,3.841033342864991
2.531245410138701,-1.3803785583006167,-0.9693497975708496
-2.4690449876884832,-12.720875011361302,-12.308836862316465
-1.8241028254851288,-5.055305035782338,-1.9731198432585604
-2.7286362665367716,-17.85582058259995,-17.399108174045416
-1.048018015420414,-1.9534611650494598,-1.0450086529049805
-0.6679362618631082,-0.763268593569256,-6.718277469408562e-05
-1.3719058093566245,-2.8889849785450528,-2.3678719775004144
1.972425054911576,-1.438113462414612,-1.6903288581268885
-0.8594800398384645,-1.4035980455131387,-0.7964226691185248
-1.3143929418757154,-2.708084590062322,-3.3263447616923796
0.25617649894949057,2.890425291717877,2.7009704063258697
-2.154454650151424,-8.1232504920068,-8.511541330270083
1.813181884524238,-0.8829202755289343,-0.8174209640198762
-2.552696137921375,-14.243872984030201,-12.392146130691394
2.9213216196031038,0.8114149512127264,-0.6823972028606722
1.633468615779945,-0.07313622369519113,0.4758719286044196
-1.8077059107949656,-4.942736227462059,-6.23290892441378
-2.9668672972583856,-23.576319117683948,-23.953864610315495
1.8927685707290047,-1.1840779239634802,-0.3129174463895873
1.2411440630857022,1.8704297959761185,1.9218538112524888
1.3740430082459234,1.231960107213017,0.36976428486957214
1.6276220801156747,-0.044633974396413034,-0.6168769418043877
-2.555732089595458,-14.301530941943678,-13.757852742795938
-0.8492056287343646,-1.3716642233844967,-1.955957528758206
-2.3047856428492217,-10.10017060184689,-9.92700373018131
2.178620555253561,-1.824482735261645,-1.788025263338594
0.7397887609653475,3.3731923192859723,2.8519120412013184
-1.0146118508841049,-1.8598945136088458,-0.14473924214858513
-2.6186498982838584,-15.533723363075616,-15.026588145221208
-1.1341060697060268,-2.1916453602861052,-3.811759429612191
-1.0489000678395177,-1.9559181604658327,-1.8067547086502906
1.3776370700283849,1.2140333727260386,0.6846042009113282
0.8253448281312785,3.2529393300018143,3.9348859978387933
2.3232764554579592,-1.8220132433052205,-2.456029834051381
-0.16671044902830445,1.3014399188476988,1.2096507656741795
-2.28243452437019,-9.781163454518095,-9.37717363133373
1.2794687233379705,1.69219652288218,2.3848006782182773
1.5647102917013846,0.2673205121131621,-0.692916613531459
0.3676631854169772,3.163743796249387,2.8961428075766285
1.6258030797273655,-0.035746597803794966,-0.4157028467325599
-0.03722642181365554,1.849127340235857,1.3264639541768874
0.13639697629196412,2.5122088157711318,3.9245722079960093
-0.434753889848702,0.14737406570960498,0.4713594344783694
-2.8474852395354286,-20.59645506800094,-21.605162231468974
-2.3526514380401733,-10.813429536404074,-10.079139978760253
-2.8114248858795943,-19.740306679004657,-18.04258172139455
0.8184624675826822,3.264943534963105,4.090915743404023
-1.11386411354204,-2.1357609741704264,-3.3512569469336375
0.051424146988216624,2.201435474214562,1.8140482159215607
2.445398843556558,-1.6265053361741821,-0.6129764168248839
-1.5042466251067503,-3.3614233685073645,-3.9275589410023892
-0.5377024617862216,-0.2709826596056888,0.084072882911294
1.533306831258292,0.4256978127529376,1.0454050554964072
-1.6272110070502652,-3.9008206510562857,-4.642365028318752
-2.538120541027242,-13.969375225628447,-14.016995510477887
-1.2614912825173918,-2.550590690226481,-5.143604562281739
-2.0326722764759735,-6.801150423144774,-7.620660536212206
2.578185914055439,-1.2080041800695787,-1.410058701184107
1.8487222773865017,-1.022737847663199,-2.0209643932350785
0.8004225390625406,3.294488630707168,4.600417673852476
2.2287635411263063,-1.850911193933035,-2.9950242963015414
1.822032461394687,-0.9184970494864926,-1.2705326388440796
-1.880579646683785,-5.468914906850705,-5.364322445021831
2.355353990939866,-1.7881460641175266,-0.6351274328646341
0.23605345149390455,2.832522199999227,1.6838324790556753
1.844640930984375,-1.0071019042621763,-0.07657090253820853
2.376547799540959,-1.7589658060933178,-1.7507793572776482
-1.0919791501688167,-2.0753408106337305,-2.8605477314720913
-2.3396884528339394,-10.616196261773444,-10.246513482362827
-1.63238902474835,-3.9262012871426712,-3.766953530683895
-0.4373532682424619,0.13654445489086653,-0.34362904683616924
1.9080885955349585,-1.2368624775245127,-1.1810208095324977
2.1643834995380606,-1.8118762776151374,-2.1201271551045453
-2.958287216812856,-23.354958654841326,-23.26414477864033
0.06448381546539439,2.2511176551870813,2.7808221948039185
-0.49553398110732605,-0.10239401055068376,1.166419442365598
-1.6673531371756185,-4.103944886237912,-5.094197285299391
-2.2808077959979034,-9.758292988382706,-8.051866288657692
-0.9743089715782323,-1.7453028577115024,-3.3069730973295037
2.657458223475115,-0.8573411661470081,-0.9787692421754748
-1.0607824078754686,-1.9889618010900358,-1.5183080359023746
0.11274373046019637,2.428812847304573,2.653606341492599
1.2181137533710675,1.9746413719678668,1.4764817561113919
-0.8182223857242361,-1.2738186201738992,-1.4403164204597194
2.8306924963257636,0.15668581276392612,-0.23771493496314017
2.7746837696526674,-0.20675952772356565,-0.6782513332789348
-1.489306225047815,-3.303234014799207,-2.623552337182387
-0.016508964645687296,1.9335650707029104,2.219177459474948
-1.194730141099382,-2.3601320683076388,-2.9144597445161624
-1.2909570337351943,-2.6374179687844856,-1.917738068437885
-2.7786783158728032,-18.981230346470962,-18.735390729769676
0.6573860038793811,3.4286210501243692,4.078910745195538
0.016074139373168705,2.0638999925229786,2.5676030660618685
-2.6911274925000637,-17.040238638021318,-17.703434646758975
-1.3281212145803314,-2.7502357355973803,-3.198380567754956
2.4495953157999217,-1.6165628864003079,-1.0187280023016982
-1.5626286559981655,-3.6032015289788486,-3.114905316632077
-2.1306307674526614,-7.845561304945511,-7.862282580116829
-0.06328343833462213,1.7414076289343245,1.8352695355813502
2.913902724663604,0.7548743878590845,1.7770063044898243
-1.5476683709309975,-3.538942441947743,-4.012199553016407
1.0328132844352709,2.710896413656826,3.1485743185928565
1.569717691972306,0.2421969832984867,0.08044286135137146
-1.574174736045602,-3.65394865585922,-3.828093618440996
1.3692980916711575,1.2555885424460742,2.134610024035826
-0.7933012036844804,-1.193363226552183,-0.533030147361759
0.7938349835614771,3.304581391302418,3.955389100102929
0.801178264565368,3.2933069196530247,4.337689965376488
0.21464810444855065,2.7682960692045957,2.785099142510803
-2.45826137967355,-12.533796612866688,-11.988234235830717
2.0118149735354276,-1.5438604696997875,-1.7920738749745524
-1.075319610169585,-2.0292684978909605,-1.7699354159002068
-1.8808889376008746,-5.47129401681376,-5.575408460307907
-2.7553491506714165,-18.4513213840517,-18.373724612057526
0.5453576591294507,3.408891326723098,3.885016947072629
1.065386171053694,2.59659622005666,1.9420196734698818
-2.900473026432863,-21.89205542073256,-20.218145600184194
0.07255834979568565,2.2815097356193865,1.476695830419625
-1.6410253488123723,-3.969064222210883,-4.940415112441069
0.8710367424566989,3.1631082397964683,4.0895969385965225
-1.9538014259700514,-6.068641429053427,-5.435311273883078
1.1456264286147952,2.286113754312418,2.785409607954142
-0.6795879221967756,-0.8050736222717405,-0.30239721486031657
2.6203799324204073,-1.0305689007144272,-1.040366318991959
-2.1748743351240405,-8.368853690581506,-9.086657187770172
-0.9536018936984489,-1.6855102213299005,-1.6248665747749194
-2.3191588725564656,-10.310026389330401,-10.85175575854009
2.5481617096713762,-1.32131812474542,-0.541222338011219
2.264036120285886,-1.8523471511491039,-1.9699930563508148
-1.4523502337090664,-3.165083863451761,-3.8254816208857703
0.9599042762050742,2.9395332757870176,2.6824246024646228
